Newcastle City Council Invoices over £250 paid in December 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
HRA,HRA C.C.A.S.               ,Capital Expenditure,02/12/2014,TYNETEC LTD,6436677,Capital,2HE01,Capital Citywide,"1,613.50"
HRA,HRA C.C.A.S.               ,Capital Expenditure,17/12/2014,TYNETEC LTD,6452125,Capital,2HE01,Capital Citywide,588.05
Children's Services,Walker Secon/High School               ,Supplies & Services,12/12/2014,UCLES,6448413,Revenue,1E+137,Walker Comprehensive,"1,837.50"
Chief Executive's,CD - Exchequer Payroll Prep      ,Supplies & Services,31/12/2014,UK & IRELAND SAP USER GROUP LTD,6455089,Revenue,1CF00,Payroll,630.00
Environment & Regeneration,Cityworks Clean E/C        ,Supplies & Services,10/12/2014,UK CONTAINER MAINTENANCE,6445908,Revenue,1KE42,Waste Collect Trade Overhead,"2,370.00"
Environment & Regeneration,Cityworks Clean E/C        ,Supplies & Services,18/12/2014,UK CONTAINER MAINTENANCE,6453622,Revenue,1KE42,Waste Collect Trade Overhead,"2,145.00"
Adult and Culture,Social Services-Care Support           ,Supplies & Services,19/12/2014,UNDER THE BRIDGE CHARITY LTD,6454977,Revenue,1MP31,Health Trainers,"5,013.19"
Children's Services,Benfield Secon/High School             ,Supplies & Services,18/12/2014,UNIFIED BUSINESS COMMUNICATIONS LTD,6451915,Revenue,1E+133,Benfield Comprehensive,316.80
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON,6457331,Revenue,3RNE2,StCuthberts Acad Payroll Deds,311.13
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON,6457331,Revenue,3RNF2,Kenton Acad Payroll Deds,971.18
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON,6457331,Revenue,3RNG2,St Marys Acad Payroll Deds,234.63
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON,6457331,Revenue,3RND2,SacredHeart Acad Payroll Deds,513.33
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON LOTTERY,6457318,Revenue,3RNE2,StCuthberts Acad Payroll Deds,2.85
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON LOTTERY,6457318,Revenue,3RNF2,Kenton Acad Payroll Deds,3.80
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON LOTTERY,6457318,Revenue,3RNG2,St Marys Acad Payroll Deds,2.85
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON LOTTERY,6457318,Revenue,3RND2,SacredHeart Acad Payroll Deds,2.85
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON WELFARE,6457328,Revenue,3RNE2,StCuthberts Acad Payroll Deds,3.60
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON WELFARE,6457328,Revenue,3RNF2,Kenton Acad Payroll Deds,12.80
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON WELFARE,6457328,Revenue,3RNG2,St Marys Acad Payroll Deds,3.60
Chief Executive's,Exchequer Accounts Payable             ,Supplies & Services,24/12/2014,UNISON WELFARE,6457328,Revenue,3RND2,SacredHeart Acad Payroll Deds,8.20
Children's Services,Hotspur Primary School                 ,Supplies & Services,10/12/2014,UNITED CARLTON OFFICE SYSTEMS LTD,6445842,Revenue,1E+47,Hotspur Primary,912.47
Children's Services,Raising Stnds              ,Supplies & Services,17/12/2014,UNITED CARLTON OFFICE SYSTEMS LTD,6434903,Revenue,1E+217,City Learning Centre,278.83
Children's Services,Throckley First School                 ,Supplies & Services,18/12/2014,UNITED CARLTON OFFICE SYSTEMS LTD,6446261,Revenue,1E+26,Throckley Primary,444.70
Adult and Culture,Adult Serv Finance         ,Third Party Payments,05/12/2014,UNITED RESPONSE,6421344,Revenue,1MK60,Ind Day Care LD,"1,320.50"
Adult and Culture,Adult Serv Finance         ,Third Party Payments,05/12/2014,UNITED RESPONSE,6436424,Revenue,1MK55,Home Care Family/Carer LD,312.00
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/12/2014,UNITED RESPONSE,6450769,Revenue,1MK20,Residential Care LD,-158.20
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,UNITED RESPONSE,6450769,Revenue,1MK20,Residential Care LD,"4,591.92"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,UNITED RESPONSE,6453119,Revenue,1MK51,Home Care LD,"1,820.40"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,UNITED RESPONSE,6453119,Revenue,1MK55,Home Care Family/Carer LD,"3,123.60"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,UNITED RESPONSE,6453144,Revenue,1MK50,Supported Living LD,"46,588.80"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,UNITED RESPONSE,6453145,Revenue,1MK50,Supported Living LD,"22,419.40"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,UNITED RESPONSE,6453146,Revenue,1MK50,Supported Living LD,"6,276.44"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,UNITED RESPONSE,6453147,Revenue,1MK50,Supported Living LD,"15,344.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,UNITED RESPONSE,6453148,Revenue,1MK50,Supported Living LD,"13,619.20"
Chief Executive's,CD - Finance & Resources NOR           ,Capital Expenditure,10/12/2014,UNITEL ONE SOURCE LTD,6434766,Capital,2N401,Capital General,"12,000.00"
Chief Executive's,CD - Finance & Resources NOR           ,Capital Expenditure,10/12/2014,UNITEL ONE SOURCE LTD,6443294,Capital,2N401,Capital General,"9,000.00"
Chief Executive's,CD - Finance & Resources NOR           ,Capital Expenditure,03/12/2014,UNITEL ONE SOURCE LTD,6438693,Capital,2N401,Capital General,"3,000.00"
Children's Services,Educ School Planning    ,Supplies & Services,23/12/2014,UNIVERSAL KIDS CHILDCARE,6458393,Revenue,1EEP5,2Yr Old Learning & Childcare,"15,253.26"
Chief Executive's,CD - Safe Newcastle Unit         ,Supplies & Services,31/12/2014,UNIVERSAL SYSTEMS AND SOLUTIONS,6450536,Revenue,1VP49,"CCTV - Corp, Maint & Invest","3,024.18"
Chief Executive's,CD - Safe Newcastle Unit         ,Supplies & Services,31/12/2014,UNIVERSAL SYSTEMS AND SOLUTIONS,6450833,Revenue,1VP49,"CCTV - Corp, Maint & Invest","2,674.18"
Children's Services,Raising Stnds              ,Supplies & Services,22/12/2014,UNIVERSITY OF BRISTOL,6457399,Revenue,1E317,Management Secretariat,405.00
Chief Executive's,CD - Accountancy NOR                   ,Capital Expenditure,16/12/2014,UNIVERSITY OF NEWCASTLE UPON TYNE,6451974,Capital,2N401,Capital General,"487,476.84"
Children's Services,Hawthorn Primary School                ,Employees,12/12/2014,UNIVERSITY OF NEWCASTLE UPON TYNE,6433114,Revenue,1E+45,Hawthorn Primary,"1,468.00"
Children's Services,Walbottle Campus Secon/High School     ,Employees,12/12/2014,UNIVERSITY OF NEWCASTLE UPON TYNE,6447196,Revenue,1E+121,Walbottle High,400.00
Children's Services,Waverley First School                  ,Employees,17/12/2014,UNIVERSITY OF NEWCASTLE UPON TYNE,6438719,Revenue,1E+28,Waverley Primary,493.00
Children's Services,West Jesmond Primary School            ,Employees,17/12/2014,UNIVERSITY OF NEWCASTLE UPON TYNE,6451906,Revenue,1E+68,West Jesmond Primary,"2,100.00"
Environment & Regeneration,E&R - Technical Consultancy    ,Support Services,03/12/2014,UNIVERSITY OF NEWCASTLE UPON TYNE,6438278,Revenue,1V092,UTMC,"5,293.75"
Adult and Culture,Adult - Learning & Development   ,Supplies & Services,02/12/2014,UNIVERSITY OF NORTHUMBRIA,6432925,Revenue,1MB20,Workforce Reform,610.00
Adult and Culture,Adult - Learning & Development   ,Supplies & Services,18/12/2014,UNIVERSITY OF NORTHUMBRIA,6452090,Revenue,1MB20,Workforce Reform,600.00
Adult and Culture,Adult - Learning & Development   ,Supplies & Services,18/12/2014,UNIVERSITY OF NORTHUMBRIA,6452898,Revenue,1MB20,Workforce Reform,382.50
Adult and Culture,Adult - Learning & Development   ,Supplies & Services,18/12/2014,UNIVERSITY OF NORTHUMBRIA,6452968,Revenue,1MB20,Workforce Reform,382.50
Children's Services,Invoice,Employees,18/12/2014,UNIVERSITY OF NORTHUMBRIA,6391678,Revenue,1KTDX,Architecture Building Design,"1,840.00"
Children's Services,Invoice,Employees,18/12/2014,UNIVERSITY OF NORTHUMBRIA,6391680,Revenue,1KTDX,Architecture Building Design,"1,840.00"
Children's Services,Invoice,Employees,18/12/2014,UNIVERSITY OF NORTHUMBRIA,6391685,Revenue,1KTDX,Architecture Building Design,"4,000.00"
Environment & Regeneration,Cityworks Parks & C/side    ,Supplies & Services,17/12/2014,UNIVERSITY OF NORTHUMBRIA,6451890,Revenue,1KL60,Parks - Premises Costs,"20,000.00"
HRA,HRA General             ,Capital Expenditure,22/12/2014,UPSHOT,6457212,Capital,2HE01,Capital Citywide,450.00
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,17/12/2014,URS INFRASTRUCTURE & ENVIRONMENT UK LTD,6438400,Capital,2DP02,Devt Capital CC,"9,000.00"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",02/12/2014,VALLEY LODGE CARE HOME,6436338,Revenue,1MG20,Residential Care OP,-972.00
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,02/12/2014,VALLEY LODGE CARE HOME,6436338,Revenue,1MG20,Residential Care OP,"3,337.04"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/12/2014,VALLEY VIEW RESIDENTIAL HOME,6450661,Revenue,1MG20,Residential Care OP,"-1,059.16"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,VALLEY VIEW RESIDENTIAL HOME,6450661,Revenue,1MG20,Residential Care OP,"3,396.00"
Children's Services,Walbottle Campus Secon/High School     ,Supplies & Services,31/12/2014,VENRIDGE LTD T/A CONTRAC,6453043,Revenue,1E+121,Walbottle High,266.36
HRA,HRA General             ,"Sales, Fees & Charges",05/12/2014,VERY,6441165,Revenue,1HV01,HRA Advisory Services-Citywid,269.00
Chief Executive's,CD - ICT Services (Sch & Child)  ,Supplies & Services,15/12/2014,VIGLEN LTD,6429746,Revenue,1HC04,HRA ICT Engagement,"6,702.00"
HRA,HRA IT/Ngate               ,Capital Expenditure,09/12/2014,VIGLEN LTD,6424364,Capital,2HE01,Capital Citywide,"3,744.00"
HRA,HRA IT/Ngate               ,Capital Expenditure,22/12/2014,VIGLEN LTD,6452128,Capital,2HE01,Capital Citywide,"1,800.00"
Environment & Regeneration,EEC Licensing              ,Supplies & Services,01/12/2014,VIP-SYSTEM LTD,6435007,Revenue,1D522,Other Licensing,893.16
Chief Executive's,CD - Finance & Resources NOR           ,Capital Expenditure,29/12/2014,VIRGIN MEDIA,6460933,Capital,2N401,Capital General,275.00
Chief Executive's,CD - ICT Services (Sch & Child)  ,Supplies & Services,05/12/2014,VIRGIN MEDIA BUSINESS,6441052,Revenue,1CC24,Telecoms,255.00
Chief Executive's,CD - ICT Services (Sch & Child)  ,Supplies & Services,09/12/2014,VIRGIN MEDIA BUSINESS,6440034,Revenue,1CC24,Telecoms,872.64
Chief Executive's,CD - ICT Services (Sch & Child)  ,Supplies & Services,18/12/2014,VIRGIN MEDIA BUSINESS,6453406,Revenue,1CC24,Telecoms,"104,821.48"
Chief Executive's,CD - ICT Services (Sch & Child)  ,Supplies & Services,08/12/2014,VIRGIN MEDIA BUSINESS,6440987,Revenue,1CC24,Telecoms,"104,821.48"
Chief Executive's,CD - ICT Services (Sch & Child)  ,Supplies & Services,17/12/2014,VIRGIN MEDIA BUSINESS,6442694,Revenue,1CC24,Telecoms,"104,821.48"
Chief Executive's,CD - Support Services            ,Supplies & Services,05/12/2014,VIRGIN MEDIA BUSINESS,6440635,Revenue,1CC24,Telecoms,"7,252.55"
Children's Services,Brunton First School                   ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461894,Revenue,1E+39,Canning Street Primary,"1,004.00"
Children's Services,Hotspur Primary School                 ,Supplies & Services,02/12/2014,VISION FOR EDUCATION LTD,6435349,Revenue,1E+47,Hotspur Primary,725.00
Children's Services,Hotspur Primary School                 ,Supplies & Services,02/12/2014,VISION FOR EDUCATION LTD,6435350,Revenue,1E+47,Hotspur Primary,725.00
Children's Services,Hotspur Primary School                 ,Supplies & Services,02/12/2014,VISION FOR EDUCATION LTD,6435352,Revenue,1E+47,Hotspur Primary,274.00
Children's Services,Hotspur Primary School                 ,Supplies & Services,02/12/2014,VISION FOR EDUCATION LTD,6435353,Revenue,1E+47,Hotspur Primary,725.00
Children's Services,Hotspur Primary School                 ,Supplies & Services,30/12/2014,VISION FOR EDUCATION LTD,6456870,Revenue,1E+47,Hotspur Primary,725.00
Children's Services,Hotspur Primary School                 ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461914,Revenue,1E+47,Hotspur Primary,411.00
Children's Services,Hotspur Primary School                 ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461918,Revenue,1E+47,Hotspur Primary,725.00
Children's Services,Hotspur Primary School                 ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461924,Revenue,1E+47,Hotspur Primary,435.00
Children's Services,Newburn Manor First School             ,Supplies & Services,05/12/2014,VISION FOR EDUCATION LTD,6438650,Revenue,1E+22,Newburn Manor Primary,471.00
Children's Services,St Anthonys C of E Primary School      ,Supplies & Services,05/12/2014,VISION FOR EDUCATION LTD,6440828,Revenue,1E+98,Central Walker Primary,700.00
Children's Services,St Anthonys C of E Primary School      ,Supplies & Services,11/12/2014,VISION FOR EDUCATION LTD,6447089,Revenue,1E+98,Central Walker Primary,700.00
Children's Services,St Anthonys C of E Primary School      ,Supplies & Services,11/12/2014,VISION FOR EDUCATION LTD,6447090,Revenue,1E+98,Central Walker Primary,700.00
Children's Services,St Pauls C of E Primary School         ,Supplies & Services,05/12/2014,VISION FOR EDUCATION LTD,6438644,Revenue,1E+93,St. Pauls C.E. Primary,"1,173.50"
Children's Services,St Pauls C of E Primary School         ,Supplies & Services,16/12/2014,VISION FOR EDUCATION LTD,6449982,Revenue,1E+93,St. Pauls C.E. Primary,685.00
Children's Services,St Pauls C of E Primary School         ,Supplies & Services,16/12/2014,VISION FOR EDUCATION LTD,6449983,Revenue,1E+93,St. Pauls C.E. Primary,274.00
Children's Services,St Pauls C of E Primary School         ,Supplies & Services,16/12/2014,VISION FOR EDUCATION LTD,6449984,Revenue,1E+93,St. Pauls C.E. Primary,908.50
Children's Services,Thomas Bewick Special School           ,Supplies & Services,05/12/2014,VISION FOR EDUCATION LTD,6438638,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,05/12/2014,VISION FOR EDUCATION LTD,6438640,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,05/12/2014,VISION FOR EDUCATION LTD,6438641,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,10/12/2014,VISION FOR EDUCATION LTD,6445798,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,10/12/2014,VISION FOR EDUCATION LTD,6445800,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,10/12/2014,VISION FOR EDUCATION LTD,6445801,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461451,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461452,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461817,Revenue,1E+163,Thomas Bewick,472.24
Children's Services,Thomas Bewick Special School           ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461823,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461827,Revenue,1E+163,Thomas Bewick,472.24
Children's Services,Thomas Bewick Special School           ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461829,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461871,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461872,Revenue,1E+163,Thomas Bewick,475.00
Children's Services,Thomas Bewick Special School           ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461873,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Thomas Bewick Special School           ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461874,Revenue,1E+163,Thomas Bewick,590.30
Children's Services,Throckley First School                 ,Supplies & Services,01/12/2014,VISION FOR EDUCATION LTD,6434702,Revenue,1E+26,Throckley Primary,475.00
Children's Services,Throckley First School                 ,Supplies & Services,01/12/2014,VISION FOR EDUCATION LTD,6434708,Revenue,1E+26,Throckley Primary,685.00
Children's Services,Throckley First School                 ,Supplies & Services,01/12/2014,VISION FOR EDUCATION LTD,6434709,Revenue,1E+26,Throckley Primary,750.00
Children's Services,Throckley First School                 ,Supplies & Services,01/12/2014,VISION FOR EDUCATION LTD,6434710,Revenue,1E+26,Throckley Primary,685.00
Children's Services,Throckley First School                 ,Supplies & Services,02/12/2014,VISION FOR EDUCATION LTD,6435348,Revenue,1E+26,Throckley Primary,750.00
Children's Services,Throckley First School                 ,Supplies & Services,30/12/2014,VISION FOR EDUCATION LTD,6456877,Revenue,1E+26,Throckley Primary,475.00
Children's Services,Throckley First School                 ,Supplies & Services,30/12/2014,VISION FOR EDUCATION LTD,6456878,Revenue,1E+26,Throckley Primary,475.00
Children's Services,Throckley First School                 ,Supplies & Services,30/12/2014,VISION FOR EDUCATION LTD,6456879,Revenue,1E+26,Throckley Primary,750.00
Children's Services,Throckley First School                 ,Supplies & Services,30/12/2014,VISION FOR EDUCATION LTD,6456880,Revenue,1E+26,Throckley Primary,750.00
Children's Services,Throckley First School                 ,Supplies & Services,30/12/2014,VISION FOR EDUCATION LTD,6456883,Revenue,1E+26,Throckley Primary,548.00
Children's Services,Throckley First School                 ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6456881,Revenue,1E+26,Throckley Primary,685.00
Children's Services,Walker Secon/High School               ,Supplies & Services,05/12/2014,VISION FOR EDUCATION LTD,6439626,Revenue,1E+137,Walker Comprehensive,"2,449.20"
Children's Services,Walker Secon/High School               ,Supplies & Services,05/12/2014,VISION FOR EDUCATION LTD,6439628,Revenue,1E+137,Walker Comprehensive,"2,808.20"
Children's Services,Walker Secon/High School               ,Supplies & Services,11/12/2014,VISION FOR EDUCATION LTD,6447071,Revenue,1E+137,Walker Comprehensive,"2,503.36"
Children's Services,Walker Secon/High School               ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461958,Revenue,1E+137,Walker Comprehensive,"2,977.20"
Children's Services,Walker Secon/High School               ,Supplies & Services,31/12/2014,VISION FOR EDUCATION LTD,6461962,Revenue,1E+137,Walker Comprehensive,"2,703.80"
Children's Services,West Jesmond Primary School            ,Supplies & Services,18/12/2014,VISION FOR EDUCATION LTD,6451910,Revenue,1E+68,West Jesmond Primary,685.00
Children's Services,West Jesmond Primary School            ,Supplies & Services,18/12/2014,VISION FOR EDUCATION LTD,6451914,Revenue,1E+68,West Jesmond Primary,685.00
Children's Services,West Jesmond Primary School            ,Supplies & Services,18/12/2014,VISION FOR EDUCATION LTD,6451921,Revenue,1E+68,West Jesmond Primary,685.00
Children's Services,West Jesmond Primary School            ,Supplies & Services,18/12/2014,VISION FOR EDUCATION LTD,6451924,Revenue,1E+68,West Jesmond Primary,274.00
Children's Services,Walbottle Campus Secon/High School     ,Premises,11/12/2014,VITA DIRECT,6447221,Revenue,1E+121,Walbottle High,636.65
HRA,HRA General             ,Premises,09/12/2014,VITAL ENERGI UTILITIES LIMITED,6444461,Revenue,1HGA7,DH - Biomass,"26,798.22"
HRA,HRA General             ,Premises,24/12/2014,VITAL ENERGI UTILITIES LIMITED,6460321,Revenue,1HGA7,DH - Biomass,"33,727.34"
HRA,HRA General             ,Premises,24/12/2014,VITAL ENERGI UTILITIES LIMITED,6460322,Revenue,1HGA7,DH - Biomass,260.00
HRA,HRA Planning QS            ,Supplies & Services,17/12/2014,VITAL ENERGI UTILITIES LIMITED,6452149,Revenue,1HRA3,Misc Feasibility Study/Survey,"4,950.00"
Chief Executive's,CD - Occup Health Unit           ,Supplies & Services,05/12/2014,VITALOGRAPH LTD,6439978,Revenue,1FP30,Occupational Health,319.00
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,08/12/2014,VL TEST SYSTEMS LTD,6442785,Revenue,1KENB,Fleet Workshops OH,"1,530.19"
Adult and Culture,Library Admin              ,Supplies & Services,12/12/2014,VOCERA COMMUNICATION INC,6448759,Revenue,1EJ12,ICT,"3,228.00"
Children's Services,Invoice,Supplies & Services,16/12/2014,VODAFONE CORPORATE,6450837,Revenue,1CM00,IT Management & Admin,"113,388.59"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/12/2014,VOYAGE,6450698,Revenue,1MM10,Nursing Care MH,-335.00
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,VOYAGE,6450698,Revenue,1MG20,Residential Care OP,"5,200.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,VOYAGE,6450698,Revenue,1MH20,Residential Care PD,"2,800.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,VOYAGE,6450698,Revenue,1MM10,Nursing Care MH,"7,462.04"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,VOYAGE,6450698,Revenue,1MM20,Residential Care MH,"2,800.00"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,18/12/2014,VOYAGE LTD,6453265,Revenue,1MK50,Supported Living LD,"4,347.32"
Children's Services,Walbottle Campus Secon/High School     ,Employees,18/12/2014,WALBOTTLE CAMPUS,6453731,Revenue,1E+121,Walbottle High,"2,285.00"
Adult and Culture,Social Services                        ,Third Party Payments,15/12/2014,WALKER LODGE,6449795,Revenue,1MG20,Residential Care OP,"11,870.69"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/12/2014,WALKER LODGE,6450652,Revenue,1MG20,Residential Care OP,"-10,803.76"
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",16/12/2014,WALKER LODGE,6450652,Revenue,1MH20,Residential Care PD,-495.80
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,WALKER LODGE,6450652,Revenue,1MG20,Residential Care OP,"38,987.52"
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,16/12/2014,WALKER LODGE,6450652,Revenue,1MH20,Residential Care PD,"1,744.00"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,04/12/2014,WALKER TAXIS,6429544,Revenue,1E+212,Transport Special,"7,344.40"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,18/12/2014,WALKER TAXIS,6445938,Revenue,1E+212,Transport Special,"7,459.40"
Children's Services,St Anthonys C of E Primary School      ,Transport,11/12/2014,WALKER TAXIS,6447135,Revenue,1E+98,Central Walker Primary,299.50
HRA,HRA Tenancy Svs            ,Premises,15/12/2014,WALKERGATE & PARKSIDE LTD,6447594,Revenue,1HHTS,HRA Tenancy Services General,"1,186.70"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,01/12/2014,WALTON LUXURY TRAVEL,6429536,Revenue,1E+212,Transport Special,"7,099.35"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,08/12/2014,WALTON LUXURY TRAVEL,6442084,Revenue,1E+212,Transport Special,"7,099.35"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,22/12/2014,WALTON LUXURY TRAVEL,6455538,Revenue,1E+212,Transport Special,"7,124.35"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,22/12/2014,WALTON LUXURY TRAVEL,6455540,Revenue,1E+212,Transport Special,"7,099.35"
Adult and Culture,Adult Serv Finance         ,Transfer Payments,17/12/2014,WALTON LUXURY TRAVEL,6451962,Revenue,1E+212,Transport Special,"7,124.35"
Children's Services,Walbottle Campus Secon/High School     ,Transport,03/12/2014,WALTON LUXURY TRAVEL,6430069,Revenue,1E+121,Walbottle High,320.00
Children's Services,West Riverside S/Start           ,Supplies & Services,01/12/2014,WALTONS MARQUEES,6434712,Revenue,1EEG1,W River CC Central Costs,583.00
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,17/12/2014,WARDELL ARMSTRONG,6452153,Revenue,1KVWC,Minor Works Contracts,"2,670.00"
Environment & Regeneration,Allendale Building                     ,Supplies & Services,15/12/2014,WARMSEAL WINDOWS NEWCASTLE LTD,6401608,Revenue,1KBAA,Building Contracts,634.66
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,12/12/2014,WARMSEAL WINDOWS NEWCASTLE LTD,6448737,Revenue,1KVWC,Minor Works Contracts,"10,467.24"
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,19/12/2014,WARMSEAL WINDOWS NEWCASTLE LTD,6455467,Revenue,1KVWC,Minor Works Contracts,"11,350.30"
Adult and Culture,Ad Serv-Welfare Rights-    ,Supplies & Services,04/12/2014,WARMZONE,6439743,Revenue,1VH26,Housing & Welfare Rights,"1,201.25"
Adult and Culture,Ad Serv-Welfare Rights-    ,Supplies & Services,04/12/2014,WARMZONE,6439745,Revenue,1VH26,Housing & Welfare Rights,"1,201.25"
Adult and Culture,Ad Serv-Welfare Rights-    ,Supplies & Services,03/12/2014,WARMZONE,6438711,Revenue,1VH26,Housing & Welfare Rights,"1,201.25"
Adult and Culture,Ad Serv-Welfare Rights-    ,Supplies & Services,03/12/2014,WARMZONE,6438712,Revenue,1VH26,Housing & Welfare Rights,"1,201.25"
Environment & Regeneration,Newcastle Warm Zone                    ,Third Party Payments,08/12/2014,WARMZONE,6442065,Revenue,3KS04,Newcastle Warm Zone,"20,000.00"
Environment & Regeneration,Newcastle Warm Zone                    ,Third Party Payments,08/12/2014,WARMZONE,6442083,Revenue,3KS04,Newcastle Warm Zone,570.00
Environment & Regeneration,Fleet Management System                ,Supplies & Services,05/12/2014,WARREN ACCESS LTD,6424422,Revenue,1KESY,Fleet Services Hire office,365.00
Environment & Regeneration,Fleet Management System                ,Supplies & Services,05/12/2014,WARREN ACCESS LTD,6436549,Revenue,1KESY,Fleet Services Hire office,480.00
Environment & Regeneration,Fleet Management System                ,Supplies & Services,05/12/2014,WARREN ACCESS LTD,6436550,Revenue,1KESY,Fleet Services Hire office,535.00
Environment & Regeneration,Fleet Management System                ,Supplies & Services,12/12/2014,WARREN ACCESS LTD,6427617,Revenue,1KESY,Fleet Services Hire office,292.00
Environment & Regeneration,Fleet Management System                ,Supplies & Services,24/12/2014,WARREN ACCESS LTD,6445669,Revenue,1KESY,Fleet Services Hire office,400.00
