Newcastle City Council Invoices over £250 paid in April 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Children's Services,Social Services - Carepay              ,Transport,28/04/2014,Redacted Personal Data,6223985,Revenue,1MC20,In-House Foster Carer Costs,65.30 
Children's Services,Social Services - Carepay              ,Transport,28/04/2014,Redacted Personal Data,6224231,Revenue,1MC20,In-House Foster Carer Costs,12.67 
Children's Services,Social Services - Carepay              ,Transport,28/04/2014,Redacted Personal Data,6223925,Revenue,1MC20,In-House Foster Carer Costs,405.75 
Children's Services,Social Services - Carepay              ,Transport,30/04/2014,Redacted Personal Data,6226648,Revenue,1MC20,In-House Foster Carer Costs,285.26 
Children's Services,Social Services - Carepay              ,Transport,30/04/2014,Redacted Personal Data,6226645,Revenue,1MC20,In-House Foster Carer Costs,735.43 
Children's Services,Social Services - Carepay              ,Transport,30/04/2014,Redacted Personal Data,6226639,Revenue,1MC20,In-House Foster Carer Costs,420.64 
Children's Services,Social Services - Carepay              ,Transport,30/04/2014,Redacted Personal Data,6226641,Revenue,1MC20,In-House Foster Carer Costs,153.04 
Children's Services,Childrens Services Support       ,Supplies & Services,11/04/2014,Redacted Personal Data,6207726,Revenue,1MN20,Asy Seekers Families,450.00 
Children's Services,Childrens Services Support       ,Third Party Payments,04/04/2014,Redacted Personal Data,6202186,Revenue,1MD66,CWD Care Packages,280.00 
Children's Services,Childrens Services Support       ,Transfer Payments,04/04/2014,Redacted Personal Data,6203891,Revenue,1E+212,Transport Special,"1,040.00 "
Children's Services,Childrens Services Support       ,Transfer Payments,04/04/2014,Redacted Personal Data,6203917,Revenue,1E+212,Transport Special,"1,200.00 "
Children's Services,Invoice,Employees,07/04/2014,Redacted Personal Data,6204767,Revenue,1RB16,Transformation Costs,427.71 
Children's Services,Educ School Planning    ,Supplies & Services,03/04/2014,Redacted Personal Data,6177988,Revenue,1EEP5,2Yr Old Learning & Childcare,727.50 
Children's Services,Educ School Planning    ,Supplies & Services,16/04/2014,Redacted Personal Data,6197296,Revenue,1DF22,Arts Projects,300.00 
Children's Services,Educ School Planning    ,Supplies & Services,28/04/2014,Redacted Personal Data,6223242,Revenue,1EEP5,2Yr Old Learning & Childcare,436.50 
Children's Services,Educ School Planning    ,Supplies & Services,28/04/2014,Redacted Personal Data,6223262,Revenue,1EEP5,2Yr Old Learning & Childcare,436.50 
Children's Services,Educ School Planning    ,Supplies & Services,04/04/2014,Redacted Personal Data,6177042,Revenue,1EEP5,2Yr Old Learning & Childcare,485.00 
Children's Services,Educ School Planning    ,Supplies & Services,17/04/2014,Redacted Personal Data,6216946,Revenue,1MC20,In-House Foster Carer Costs,"12,377.55 "
Children's Services,Educ School Planning    ,Supplies & Services,30/04/2014,Redacted Personal Data,6227434,Revenue,1EEP5,2Yr Old Learning & Childcare,506.83 
Children's Services,Educ School Planning    ,Supplies & Services,30/04/2014,Redacted Personal Data,6227443,Revenue,1EEP5,2Yr Old Learning & Childcare,"2,146.13 "
Children's Services,Educ School Planning    ,Supplies & Services,28/04/2014,Redacted Personal Data,6223281,Revenue,1MN20,Asy Seekers Families,495.00 
Children's Services,Educ School Planning    ,Supplies & Services,28/04/2014,Redacted Personal Data,6223297,Revenue,1EEP5,2Yr Old Learning & Childcare,291.00 
Children's Services,Educ School Planning    ,Third Party Payments,03/04/2014,Redacted Personal Data,6202189,Revenue,1MF01,16+ Team (YP),440.00 
Children's Services,Educ School Planning    ,Third Party Payments,03/04/2014,Redacted Personal Data,6202862,Revenue,1MF01,16+ Team (YP),320.00 
Children's Services,Educ School Planning    ,Transfer Payments,09/04/2014,Redacted Personal Data,6208175,Revenue,1E+212,Transport Special,382.50 
Children's Services,Educ School Planning    ,Transfer Payments,04/04/2014,Redacted Personal Data,6204700,Revenue,1E+212,Transport Special,392.00 
Children's Services,Educ School Planning    ,Transfer Payments,23/04/2014,Redacted Personal Data,6219305,Revenue,1E+212,Transport Special,510.00 
Children's Services,Educ School Planning    ,Transfer Payments,09/04/2014,Redacted Personal Data,6208194,Revenue,1E+212,Transport Special,367.01 
Children's Services,Educ School Planning    ,Transfer Payments,29/04/2014,Redacted Personal Data,6225946,Revenue,1E+212,Transport Special,367.01 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,23/04/2014,Redacted Personal Data,6200048,Revenue,1KVEE,Electrical Stand Alone Works,"2,213.15 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,23/04/2014,Redacted Personal Data,6200067,Revenue,1KVEE,Electrical Stand Alone Works,916.05 
Environment & Regeneration,Cityworks  Eldon           ,Supplies & Services,14/04/2014,Redacted Personal Data,6211752,Revenue,1KL2B,Eldon Leisure,378.00 
Environment & Regeneration,Cityworks  Eldon           ,Supplies & Services,14/04/2014,Redacted Personal Data,6211789,Revenue,1KL2B,Eldon Leisure,350.00 
Environment & Regeneration,Cityworks  Eldon           ,Supplies & Services,14/04/2014,Redacted Personal Data,6211788,Revenue,1KL2B,Eldon Leisure,288.00 
Environment & Regeneration,Cityworks Cems & Crems     ,Supplies & Services,10/04/2014,Redacted Personal Data,6208870,Revenue,1KE27,Bereavement Services Overhead,"3,570.50 "
Environment & Regeneration,Cityworks Cems & Crems     ,Supplies & Services,10/04/2014,Redacted Personal Data,6207962,Revenue,1KE27,Bereavement Services Overhead,"2,238.50 "
Environment & Regeneration,Cityworks Cems & Crems     ,Supplies & Services,10/04/2014,Redacted Personal Data,6209002,Revenue,1KE27,Bereavement Services Overhead,"2,109.00 "
Environment & Regeneration,Cityworks Cems & Crems     ,Supplies & Services,10/04/2014,Redacted Personal Data,6207756,Revenue,1KE27,Bereavement Services Overhead,"3,330.00 "
Environment & Regeneration,Cityworks Cems & Crems     ,Supplies & Services,09/04/2014,Redacted Personal Data,6207848,Revenue,1KE27,Bereavement Services Overhead,"3,607.50 "
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,02/04/2014,Redacted Personal Data,6202285,Capital,2DP02,Devt Capital CC,650.00 
Environment & Regeneration,E&R Parking Services    ,Transport,30/04/2014,Redacted Personal Data,6227136,Revenue,1V301,Travel office Travel Passes,496.17 
Environment & Regeneration,NS: Asset Man              ,Supplies & Services,11/04/2014,Redacted Personal Data,6210959,Revenue,1V075,Guildhall,598.50 
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,29/04/2014,Redacted Personal Data,6226143,Revenue,3KLCH,City Hall Holding Account,"7,903.81 "
Environment & Regeneration,E&R Fairer Housing            ,Capital Expenditure,28/04/2014,Redacted Personal Data,6223188,Capital,2N401,Capital General,"2,000.00 "
Environment & Regeneration,E&R Fairer Housing            ,Capital Expenditure,09/04/2014,Redacted Personal Data,6207843,Capital,2N401,Capital General,349.35 
Environment & Regeneration,E&R Fairer Housing            ,Capital Expenditure,09/04/2014,Redacted Personal Data,6207838,Capital,2N401,Capital General,600.00 
Environment & Regeneration,E&R Fairer Housing            ,Capital Expenditure,11/04/2014,Redacted Personal Data,6210350,Capital,2N401,Capital General,"2,000.00 "
Environment & Regeneration,E&R Fairer Housing            ,Capital Expenditure,25/04/2014,Redacted Personal Data,6222176,Capital,2N101,Capital Grants,"2,261.74 "
Environment & Regeneration,E&R Fairer Housing            ,Capital Expenditure,09/04/2014,Redacted Personal Data,6207843,Capital,2N401,Capital General,150.00 
Environment & Regeneration,Cityworks Gosforth         ,Supplies & Services,14/04/2014,Redacted Personal Data,6211703,Revenue,1KL1G,Gosforth Pool,270.00 
Environment & Regeneration,City Design                            ,Supplies & Services,08/04/2014,Redacted Personal Data,6207094,Revenue,1EY10,Youth Management,"4,550.00 "
Environment & Regeneration,City Design                            ,Supplies & Services,08/04/2014,Redacted Personal Data,6207093,Revenue,1EY10,Youth Management,"1,800.00 "
HRA,HRA Furniture              ,Supplies & Services,28/04/2014,Redacted Personal Data,6224408,Revenue,1HTSN,HRA Sales NCC SIS,227.50 
HRA,HRA Furniture              ,Supplies & Services,28/04/2014,Redacted Personal Data,6224408,Revenue,1HTSN,HRA Sales NCC SIS,287.50 
HRA,HRA Furniture              ,Supplies & Services,28/04/2014,Redacted Personal Data,6224408,Revenue,1HTST,HRA Sales Teeside SIS,160.00 
HRA,HRA General             ,Capital Expenditure,14/04/2014,Redacted Personal Data,6210311,Capital,2HE5M,Capital Cont 5-Kenton,"3,190.73 "
HRA,HRA General             ,Capital Expenditure,30/04/2014,Redacted Personal Data,6222394,Capital,2HE5M,Capital Cont 5-Kenton,"4,700.00 "
HRA,HRA General             ,Capital Expenditure,14/04/2014,Redacted Personal Data,6210269,Capital,2HE5M,Capital Cont 5-Kenton,"3,792.67 "
HRA,HRA General             ,Capital Expenditure,14/04/2014,Redacted Personal Data,6210270,Capital,2HE5M,Capital Cont 5-Kenton,"4,392.84 "
HRA,HRA General             ,Capital Expenditure,14/04/2014,Redacted Personal Data,6210271,Capital,2HE5M,Capital Cont 5-Kenton,"4,700.00 "
HRA,HRA General             ,Capital Expenditure,30/04/2014,Redacted Personal Data,6222391,Capital,2HE5M,Capital Cont 5-Kenton,"4,700.00 "
HRA,HRA General             ,Capital Expenditure,30/04/2014,Redacted Personal Data,6222392,Capital,2HE5M,Capital Cont 5-Kenton,"4,215.64 "
HRA,HRA General             ,Premises,08/04/2014,Redacted Personal Data,6206582,Revenue,1HRA1,HRA-General,268.00 
HRA,HRA General             ,Premises,14/04/2014,Redacted Personal Data,6211709,Revenue,1HRA1,HRA-General,421.88 
HRA,HRA General             ,Supplies & Services,30/04/2014,Redacted Personal Data,6222393,Revenue,1HRA8,HRA - Investment Related Expe,"4,008.70 "
HRA,HRA General             ,Supplies & Services,30/04/2014,Redacted Personal Data,6222390,Revenue,1HRA8,HRA - Investment Related Expe,"4,700.00 "
Environment & Regeneration,HRA Byker Heat             ,Premises,04/04/2014,Redacted Personal Data,6187599,Revenue,1VH07,Byker Trust Heating Costs,"5,718.24 "
Environment & Regeneration,HRA Byker Heat             ,Premises,11/04/2014,Redacted Personal Data,6189027,Revenue,1VH07,Byker Trust Heating Costs,"5,807.92 "
Environment & Regeneration,HRA Byker Heat             ,Premises,17/04/2014,Redacted Personal Data,6199220,Revenue,1VH07,Byker Trust Heating Costs,"5,765.36 "
Environment & Regeneration,HRA Byker Heat             ,Premises,30/04/2014,Redacted Personal Data,6224430,Revenue,1VH07,Byker Trust Heating Costs,"5,911.28 "
Environment & Regeneration,EEC Trading St             ,Supplies & Services,09/04/2014,REDCAR & CLEVELAND BOROUGH COUNCIL,6193278,Revenue,1D520,Trading Standards,"1,500.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,REDESDALE COURT,6206811,Revenue,1MG20,Ind Res Care Elderly,"-1,286.88 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,REDESDALE COURT,6206811,Revenue,1MG20,Ind Res Care Elderly,-536.16 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,REDESDALE COURT,6206811,Revenue,1MG20,Ind Res Care Elderly,"6,773.05 "
HRA,HRA Planning QS            ,Capital Expenditure,03/04/2014,REDHEAD ROOFING,6203096,Capital,2HE01,Capital Citywide,"28,003.49 "
HRA,HRA Planning QS            ,Capital Expenditure,03/04/2014,REDHEAD ROOFING,6203149,Capital,2HE01,Capital Citywide,"143,444.09 "
HRA,HRA Planning QS            ,Capital Expenditure,03/04/2014,REDHEAD ROOFING,6203155,Capital,2HE01,Capital Citywide,"81,975.62 "
HRA,HRA Planning QS            ,Capital Expenditure,03/04/2014,REDHEAD ROOFING,6203166,Capital,2HE01,Capital Citywide,"44,563.96 "
HRA,HRA Planning QS            ,Capital Expenditure,16/04/2014,REDHEAD ROOFING,6215919,Capital,2HE01,Capital Citywide,"167,731.70 "
Adult and Culture,Social Services                        ,Supplies & Services,09/04/2014,REGENESIS MEDIA CIC,6207840,Revenue,1ML09,PH - Drugs and alcohol,"1,500.00 "
Children's Services,Youth Offending Team       ,Employees,23/04/2014,REMEDI,6209120,Revenue,1EM10,Youth offending Team,525.00 
Environment & Regeneration,NS: Asset Man              ,Premises,30/04/2014,RENTOKIL INITIAL UK LIMITED,6227319,Revenue,1MR58,Transport Function,329.93 
Environment & Regeneration,NS: Asset Man              ,Premises,11/04/2014,RENTOKIL PEST CONTROL,6210964,Revenue,1DF10,Theatre Royal Contribution,742.85 
Environment & Regeneration,NS: Asset Man              ,Premises,15/04/2014,RENVAC SCAFFOLDING,6212966,Revenue,1HBTC,Planned Tech Maintenance,"4,352.56 "
Environment & Regeneration,NS: Asset Man              ,Premises,15/04/2014,RENVAC SCAFFOLDING,6212992,Revenue,1DZ17,Walker Road Walker,"2,222.71 "
Environment & Regeneration,NS: Asset Man              ,Premises,11/04/2014,RENVAC SCAFFOLDING,6203761,Revenue,1DY50,Misc Corporate Estates,586.00 
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,04/04/2014,RENVAC SCAFFOLDING,6203778,Revenue,1KL1B,City Pool,"2,060.00 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,22/04/2014,RENVAC SCAFFOLDING,6218222,Revenue,1KARC,Rechargeables Central,"3,480.92 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,11/04/2014,RENVAC SCAFFOLDING,6210594,Revenue,1KBRM,Sub Contractors R & M,"47,657.07 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,04/04/2014,RENVAC SCAFFOLDING,6203183,Revenue,1KARC,Rechargeables Central,"5,714.51 "
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,04/04/2014,RENVAC SCAFFOLDING,6203787,Revenue,1KARC,Rechargeables Central,"4,907.78 "
Chief Executive's,"CD - Audit, Insurance & Risk NOR       ",Supplies & Services,04/04/2014,RESOLUTE MANAGEMENT INC,6204568,Revenue,3RM18,Insurance Control Susp-Financ,"5,576.74 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,RESOLVE(CARE NORTHERN)LTD,6206818,Revenue,1MK20,Ind Res Care LD,"7,709.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,RESOLVE(CARE NORTHERN)LTD,6206818,Revenue,1MK20,Ind Res Care LD,"16,472.60 "
Environment & Regeneration,EEC U/Design               ,Premises,28/04/2014,REVOLUTION MARKETING UK LTD,6223426,Revenue,1V079,Heritage Projects,"2,400.00 "
Adult and Culture,Adult Serv Finance         ,Supplies & Services,24/04/2014,RGK WHEELCHAIRS LTD,6215302,Revenue,1MR71,Social Care Direct Team,"8,232.39 "
Children's Services,West Riverside S/Start           ,Supplies & Services,16/04/2014,RICHARDSON HOWARTH,6190450,Revenue,1EEG1,W River CC Central Costs,"2,500.00 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,RICHMOND FELLOWSHIP LTD,6216854,Revenue,1MX51,SP Block Subsidy,"3,306.40 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,RICHMOND FELLOWSHIP LTD,6216854,Revenue,1MX50,SP Block Gross,"4,606.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/04/2014,RICKERBY LTD,6223679,Revenue,1KESJ,Hort Workshops Routine Repair,"1,816.21 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/04/2014,RICKERBY LTD,6223732,Revenue,3KES1,Fleetmaster Stores Account,411.86 
Chief Executive's,CD - Finance & Resources NOR           ,Supplies & Services,17/04/2014,RICS,6216989,Revenue,1DY50,Misc Corporate Estates,307.50 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,08/04/2014,RIGHT AT HOME TYNESIDE,6206646,Revenue,1MG50,Ind Home Spot Pur Elderly,940.80 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,08/04/2014,RIGHT AT HOME TYNESIDE,6206650,Revenue,1MG50,Ind Home Spot Pur Elderly,"1,012.80 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,28/04/2014,RIGHT AT HOME TYNESIDE,6223577,Revenue,1MG50,Ind Home Spot Pur Elderly,"1,066.40 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,28/04/2014,RIGHT AT HOME TYNESIDE,6223579,Revenue,1MG50,Ind Home Spot Pur Elderly,952.00 
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,09/04/2014,RIGHT AT HOME TYNESIDE,6208122,Revenue,1MG50,Ind Home Spot Pur Elderly,"1,008.00 "
Children's Services,Educ School Planning    ,Third Party Payments,11/04/2014,RIGHT TRAK LTD,6208067,Revenue,1MC02,Ind Sector Placements,"11,392.00 "
Children's Services,Educ School Planning    ,Third Party Payments,11/04/2014,RIGHT TRAK LTD,6208068,Revenue,1MC02,Ind Sector Placements,"11,392.00 "
Children's Services,Educ School Planning    ,Third Party Payments,11/04/2014,RIGHT TRAK LTD,6208069,Revenue,1MC02,Ind Sector Placements,"11,536.00 "
Adult and Culture,Library Admin              ,Supplies & Services,14/04/2014,RINGTONS LTD,6212215,Revenue,1EJ43,Gosforth Branch Library,264.00 
Environment & Regeneration,E & R School Meals                     ,Supplies & Services,15/04/2014,RINGTONS LTD,6213405,Revenue,1EJ72,Outer West Branch Library,264.00 
Environment & Regeneration,E & R School Meals                     ,Supplies & Services,04/04/2014,RINGTONS LTD,6202900,Revenue,1KF07,Banqueting Suite,310.40 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,14/04/2014,RIONED UK LTD,6211731,Revenue,1KVWC,Minor Works Contracts,296.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,RISEDALE REST HOME,6206774,Revenue,1MG20,Ind Res Care Elderly,"3,536.08 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,RIVERSIDE HOUSE,6206724,Revenue,1MG20,Ind Res Care Elderly,-497.12 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,RIVERSIDE HOUSE,6206724,Revenue,1MG20,Ind Res Care Elderly,"1,864.56 "
Environment & Regeneration,Allendale Building                     ,Supplies & Services,04/04/2014,RIXONWAY KITCHENS LTD,6203206,Revenue,1KVWC,Minor Works Contracts,628.05 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,22/04/2014,RIXONWAY KITCHENS LTD,6211686,Revenue,1KR1C,Response Central,254.62 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,22/04/2014,RIXONWAY KITCHENS LTD,6211686,Revenue,1KR1C,Response Central,200.64 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,23/04/2014,RIXONWAY KITCHENS LTD,6213281,Revenue,1KR1E,Response East,180.93 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,23/04/2014,RIXONWAY KITCHENS LTD,6213281,Revenue,1KR1E,Response East,126.46 
HRA,HRA Planning QS            ,Capital Expenditure,30/04/2014,RNJ PARTNERSHIP,6227266,Capital,2HE01,Capital Citywide,720.00 
Environment & Regeneration,Highways                               ,Transport,09/04/2014,ROADSAFE  CORPORATE GROUP UK LTD,6207796,Revenue,1KEMC,Highways,492.00 
Environment & Regeneration,Highways                               ,Transport,09/04/2014,ROADSAFE  CORPORATE GROUP UK LTD,6207818,Revenue,1KEMC,Highways,500.00 
Environment & Regeneration,Highways                               ,Transport,22/04/2014,ROADSAFE  CORPORATE GROUP UK LTD,6215607,Revenue,1KEMV,Blacksmiths,450.00 
Environment & Regeneration,Highways                               ,Transport,22/04/2014,ROADSAFE  CORPORATE GROUP UK LTD,6215608,Revenue,1KEMC,Highways,"1,107.72 "
Environment & Regeneration,Highways                               ,Transport,22/04/2014,ROADSAFE  CORPORATE GROUP UK LTD,6215609,Revenue,1KEMC,Highways,844.65 
Environment & Regeneration,Highways                               ,Transport,22/04/2014,ROADSAFE  CORPORATE GROUP UK LTD,6218296,Revenue,1KEMC,Highways,"1,149.55 "
Environment & Regeneration,Highways                               ,Transport,09/04/2014,ROADSAFE  CORPORATE GROUP UK LTD,6204490,Revenue,1KEMC,Highways,337.56 
Chief Executive's,CD - Legal Services              ,Supplies & Services,11/04/2014,ROAR FORENSICS LTD,6207770,Revenue,1FA51,Coroner,420.00 
Chief Executive's,CD - Legal Services              ,Supplies & Services,22/04/2014,ROAR FORENSICS LTD,6217781,Revenue,1FA51,Coroner,495.00 
Children's Services,Comm Hub                   ,Premises,15/04/2014,ROBERTSON FACILITIES MANAGEMENT,6209320,Revenue,1E31G,BSF Phase 1,"8,438.95 "
Children's Services,Comm Hub                   ,Third Party Payments,11/04/2014,ROBERTSON FACILITIES MANAGEMENT,6205751,Revenue,1E31H,BSF Phase 2,"3,848.71 "
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,11/04/2014,ROCK WAREHOUSE,6210717,Revenue,1KF07,Banqueting Suite,300.00 
HRA,HRA Property Maint         ,Premises,17/04/2014,ROGER BULLIVANT LTD,6217113,Revenue,1HRA2,Subsidence Claims Etc,"8,790.00 "
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,11/04/2014,ROGER BURLISON PHOTOGRAPHY,6209996,Revenue,1FN02,Mansion House,600.00 
Environment & Regeneration,Cityworks Rangers          ,Supplies & Services,28/04/2014,ROOKERY FARM,6223039,Revenue,1KL6M,Ouseburn Park,266.43 
Environment & Regeneration,CW Civic Services Catering       ,Supplies & Services,28/04/2014,ROOM 501 PUBLISHING,6224521,Revenue,1KF07,Banqueting Suite,470.25 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ROPERY CARE HOME,6206846,Revenue,1MM20,Ind Res Care MH,"7,127.12 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ROPERY CARE HOME,6206846,Revenue,1MH10,Ind Nursing Care PD,"8,585.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ROPERY CARE HOME,6206846,Revenue,1MK10,Ind Nursing Care LD,"9,325.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ROPERY CARE HOME,6206846,Revenue,1MK20,Ind Res Care LD,"3,710.00 "
Children's Services,Int Childhood Services     ,Supplies & Services,22/04/2014,ROSE HEALTH & SAFETY TRAINING,6215282,Revenue,1E45H,Training - C/Care,"1,450.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ROSEBERRY CARE CENTRES LTD,6206751,Revenue,1MG20,Ind Res Care Elderly,"1,768.04 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ROSEWOOD HOUSE,6206816,Revenue,1MG20,Ind Res Care Elderly,-462.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ROSEWOOD HOUSE,6206816,Revenue,1MG20,Ind Res Care Elderly,-518.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ROSEWOOD HOUSE,6206816,Revenue,1MG20,Ind Res Care Elderly,"1,780.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ROSEWOOD HOUSE,6206816,Revenue,1MG10,Ind Nursing Care Elderly,"2,191.16 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ROSEWOOD HOUSE,6206816,Revenue,1MG20,Ind Res Care Elderly,"1,752.00 "
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,08/04/2014,ROSEWOOD VILLA RESIDENTIAL HOME,6206865,Revenue,4WX13,Ind Sector Client Loan Fund,761.76 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ROSEWOOD VILLA RESIDENTIAL HOME,6206865,Revenue,1MG20,Ind Res Care Elderly,"-4,530.78 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ROSEWOOD VILLA RESIDENTIAL HOME,6206865,Revenue,1MG20,Ind Res Care Elderly,"13,912.80 "
Adult and Culture,Adult Serv Finance         ,Transfer Payments,16/04/2014,ROSSITER TRAVEL,6214080,Revenue,1E+212,Transport Special,900.00 
Adult and Culture,Ad Serv-Welfare Rights-    ,Supplies & Services,17/04/2014,ROYAL MAIL,6216759,Revenue,1VH26,Housing & Welfare Rights,390.00 
Children's Services,Childrens Services Support       ,Supplies & Services,09/04/2014,ROYAL MAIL,6208051,Revenue,1MR52,Adults Admin Pool,350.00 
Children's Services,Educ School Planning    ,Capital Expenditure,07/04/2014,ROYAL MAIL,6205658,Capital,2FT14,Property Services,700.00 
Children's Services,Educ School Planning    ,Capital Expenditure,07/04/2014,ROYAL MAIL,6205659,Capital,2FT14,Property Services,700.00 
Environment & Regeneration,E&R Parking Services    ,Supplies & Services,15/04/2014,ROYAL MAIL,6213943,Revenue,1V101,Bus Lane Enforcement,253.00 
Environment & Regeneration,E&R Parking Services    ,Supplies & Services,03/04/2014,ROYAL MAIL,6203187,Revenue,1V205,Car Parking Management,253.00 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,15/04/2014,ROYAL MAIL GROUP PLC,6212366,Revenue,1CP17,Digital Printing,"22,528.54 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,23/04/2014,ROYAL MAIL GROUP PLC,6219237,Revenue,1CP17,Digital Printing,"22,635.02 "
Environment & Regeneration,E&R Planning Policy        ,Supplies & Services,30/04/2014,RTPI NORTH EAST REGION,6226726,Revenue,1V660,Planning Policy,625.00 
Chief Executive's,CD - Markets                     ,Supplies & Services,23/04/2014,RUCK ENGINEERING & CLEANING TECHNOLOGY,6219084,Revenue,1DR03,Grainger Market,525.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,22/04/2014,RYTON TOWERS,6217884,Revenue,1MG20,Ind Res Care Elderly,"1,780.00 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,09/04/2014,S JENNINGS (PLANT HIRE) LTD,6200204,Revenue,1KESY,Fleet Services Hire office,260.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,08/04/2014,S JENNINGS LTD,6187104,Revenue,3KES1,Fleetmaster Stores Account,146.09 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,16/04/2014,S JENNINGS LTD,6190152,Revenue,3KES1,Fleetmaster Stores Account,157.42 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,16/04/2014,S JENNINGS LTD,6196797,Revenue,3KES1,Fleetmaster Stores Account,28.68 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,08/04/2014,S JENNINGS LTD,6187104,Revenue,3KES1,Fleetmaster Stores Account,287.16 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/04/2014,S JENNINGS LTD,6223706,Revenue,3KES1,Fleetmaster Stores Account,218.10 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/04/2014,S JENNINGS LTD,6223753,Revenue,3KES1,Fleetmaster Stores Account,329.63 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,09/04/2014,S JENNINGS LTD,6191900,Revenue,3KES1,Fleetmaster Stores Account,176.45 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,04/04/2014,S JENNINGS LTD,6181274,Revenue,3KES1,Fleetmaster Stores Account,213.66 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,17/04/2014,S JENNINGS LTD,6200307,Revenue,3KES1,Fleetmaster Stores Account,190.87 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,17/04/2014,S JENNINGS LTD,6200307,Revenue,3KES1,Fleetmaster Stores Account,80.10 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,01/04/2014,S JENNINGS LTD,6187098,Revenue,3KES1,Fleetmaster Stores Account,242.96 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,04/04/2014,S JENNINGS LTD,6181274,Revenue,3KES1,Fleetmaster Stores Account,373.67 
